-0.42369422308870286,-1.1,1
-0.311207993439673,-0.9982965329833042,1
-0.19828729408379397,-0.8635430829163182,1
-0.5259237915440876,-0.8675823016334402,1
-0.43404956738677136,-0.7249437037200925,1
-0.3058961418251447,-0.5073448879356083,1
-0.7499877589828454,-0.7610320472342187,1
-1.0239489876790455,-1.0046350469104253,1
-0.7606174884299453,-0.540153049250768,1
-0.7666921564245122,-0.34705177548906785,1
-0.9126885609258784,-0.46888560693674963,1
-1.0214364295003169,-0.614056537311233,1
-1.0878407126072531,-0.7208286434356087,1
-1.1823464004673183,-0.2463934168193952,1
-1.2010253760530145,-0.6573789072263861,1
-1.3803409570372513,-0.3382230563902783,1
-1.1451750573653061,-1.0134078726658795,1
-1.1280746967948148,-1.0597528109696857,1
-1.19794275804479,-0.992154138416733,1
-1.6968520945383314,-0.5918924038846691,1
-1.8647992030375473,-0.6021708872376375,1
-1.5733743764855839,-0.8720349150907035,1
-1.7883173711982194,-0.8714628872369751,1
-1.393242107299029,-1.0428911047189249,1
-2.069752715646499,-1.0377398099437798,1
-2.009999478523979,-1.1584239049500291,1
-1.2680373354854446,-1.1327252681544924,1
-1.5509270654542697,-1.2497181008612743,1
-1.4348237125264562,-1.2612426017276497,1
-1.2859336680726572,-1.221029405681426,1
-1.7637273674229252,-1.6650393459674127,1
-1.5424182023201292,-1.5871516093871387,1
-1.1328649550538366,-1.147114384464834,1
-1.4381394976493649,-1.748150110809516,1
-1.1559625702343217,-1.2520683818739378,1
-1.2931100541463616,-1.946070428354359,1
-1.1403989599419577,-1.518777481036232,1
-1.081682862117677,-1.6711958106492715,1
-1.0316619208382756,-1.5226951831508424,1
-1.082635170745624,-1.1585078718613964,1
-0.9536397527924081,-1.4306303478843252,1
-1.0980592237703741,-1.1032015133874054,1
-0.892171853852328,-1.3606082523191487,1
-0.7100290318358484,-1.4776658220082473,1
-1.0377057335317312,-1.1464914193460471,1
-0.396805907095102,-1.496031534983617,1
-0.6919805155570724,-1.2651887816741296,1
-0.38700666840117903,-1.2869688693360257,1
-0.8833820833174884,-1.1279297875248695,1
-0.9861952293420204,-1.1,1
-0.9503120245455629,-1.1,1
-0.25297833990587004,-0.9907886505525562,1
-0.8504755537867366,-1.0345669846931445,1
-0.4898010588713547,-0.8529578279784727,1
-0.41302913100443084,-0.7131052145027925,1
-1.0179755451459078,-1.0387835583681693,1
-1.017284726699412,-1.0198947249053834,1
-1.0814213338675835,-1.0767030895432723,1
-0.787945956466145,-0.5852342157137491,1
-0.9648221758113893,-0.7946309405016634,1
-0.978007299505511,-0.6889661116731918,1
-1.0804518031787007,-0.9790874906493459,1
-1.0969989769035162,-1.0064170488104707,1
-1.15912541182943,-0.48710325546170774,1
-1.2664769918798866,-0.37061664161614716,1
-1.423601802956597,-0.22066936273562165,1
-1.2208049080809318,-0.868439608199269,1
-1.37406820281627,-0.7071026217464882,1
-1.2474008988430354,-0.9376952288130833,1
-1.315203075869308,-0.9167949504455384,1
-1.4429024444088971,-0.8767952437893088,1
-1.782150033736413,-0.7714938575338443,1
-1.118395468469035,-1.0938922836648477,1
-1.6607319208983464,-0.9907974681866373,1
-1.9696908720008075,-1.0441639934518439,1
-1.1984091359464288,-1.106318076153268,1
-1.2288679325208234,-1.1250970276104162,1
-1.1323528252139365,-1.1107418780543759,1
-1.6288617842377688,-1.354686412146173,1
-1.5530376556964138,-1.3948948342094623,1
-1.6746425967205352,-1.5892003749622272,1
-1.5900236141105073,-1.6395704584480537,1
-1.5076464208610898,-1.684391798701727,1
-1.3606681097382167,-1.5996519643100904,1
-1.306642230865547,-1.6615136964397728,1
-1.2704130264135134,-1.8466282524345743,1
-1.1397258211209016,-1.5117996929873665,1
-1.07877377370075,-1.7619118999876964,1
-1.0444217779176874,-1.4437709553803104,1
-0.8168005199570316,-2.054193021241058,1
-0.9936305117716477,-1.3402905267530425,1
-0.79474932562093,-1.6035429152630152,1
-0.5578942530174414,-1.779779105535142,1
-1.0563165705311643,-1.1423050422859753,1
-0.6458685525806362,-1.4389271076970698,1
-0.693037213341705,-1.3291971714604434,1
-0.3354811048724672,-1.4095193971567155,1
-1.050665843567018,-1.1129369392940007,1
-1.007606091208873,-1.1119128753551377,1
-0.4859717493076312,-1.1000000000000003,1
-0.957758634102884,-1.1,1
-0.248529104696246,-0.9902149851976488,1
-0.3201869248800958,-0.8955089304668917,1
-0.26200858243436054,-0.7607348751738174,1
-0.5680762641477312,-0.8004261330843068,1
-0.6677792169566068,-0.7774252461134152,1
-0.8636256949676603,-0.8710842511381779,1
-1.035755016421971,-1.01943933869936,1
-1.0679146016643808,-1.0470717794541895,1
-0.7665826959048372,-0.3468045022684345,1
-0.9264662744560563,-0.5153072956247363,1
-1.022584730615669,-0.6211591857353628,1
-1.068328546586757,-0.11236745483713872,1
-1.1609926137570583,-0.4677477542071812,1
-1.2166851181664324,-0.5887690941517315,1
-1.1580335116024592,-0.942304201417183,1
-1.3845140278856376,-0.5546398750134767,1
-1.1669331368958868,-1.0040463149885839,1
-1.5754949598052503,-0.5764272045999818,1
-1.2562743673439765,-0.9669616914270669,1
-1.904953538814832,-0.576033311159925,1
-1.912235959400728,-0.708847777469827,1
-2.004804733887115,-0.7995841305923832,1
-1.3154255387392515,-1.0580458800884842,1
-1.6675961737841933,-1.0635591165821814,1
-1.7421521891526657,-1.14122753841943,1
-1.7077800089782817,-1.2183651461462077,1
-1.4742790784469897,-1.2242692158226063,1
-1.8124525973195182,-1.4430990879725807,1
-1.932714874852007,-1.6420373160499282,1
-1.1221509695130603,-1.1188573952808374,1
-1.106503088970267,-1.1071606236841969,1
-1.1708006717342803,-1.2014980870350525,1
-1.2319306809634385,-1.352886415458919,1
-1.2191445396869611,-1.4237542036301887,1
-1.2201862633247422,-1.6265704250510167,1
-1.1361652623112155,-1.4748907762344587,1
-1.070116567752116,-2.031875460973919,1
-0.9939472501464556,-1.7559737568407132,1
-0.956586999979866,-1.5832059852429567,1
-0.9123438595113896,-1.5239184901374005,1
-0.634648421078567,-1.8676461031543994,1
-0.679459141394483,-1.627341557057938,1
-0.4095152519116215,-1.7686971884050284,1
-0.5836785504977922,-1.4853407125099267,1
-0.29834271014501346,-1.5514849743981196,1
-0.7491572595420329,-1.242040483519044,1
-0.9495924666320197,-1.1394414999511595,1
-0.8569753516370806,-1.131334558544531,1
-0.21362252395720416,-1.1000000000000003,1
-0.7590597178523922,-1.1,1
-0.8198520302112142,-1.0638789191976568,1
-0.3846269665202501,-0.9124070993437434,1
-0.4637011959676737,-0.8423911645731521,1
-0.9396460546504554,-1.0096903404647233,1
-0.6031648752325448,-0.7292023096030013,1
-0.8173183078634445,-0.8262380475910304,1
-1.0158931893949597,-0.9945333953739705,1
-0.7771312833091053,-0.5673942811740803,1
-0.9414016023898693,-0.7417234571805649,1
-1.0631319702625721,-0.9757793740404332,1
-1.0201956978065754,-0.6063821730774069,1
-1.085454812517613,-0.6464274927435438,1
-1.149978233982785,-0.5819233226790836,1
-1.3144640859835952,-0.16037144520066682,1
-1.3204063463098021,-0.5010847554402957,1
-1.1224632649317863,-1.0569421266787995,1
-1.4489787275121755,-0.5997127514361883,1
-1.184583621998027,-1.0068640318864712,1
-1.2721739540556645,-0.9534261759162234,1
-1.7639740211743808,-0.6678008076555588,1
-1.7626078048626945,-0.7809048989543546,1
-1.5107234234553595,-0.9636304279561732,1
-1.676823361370662,-0.9876636604353581,1
-1.1606486558982767,-1.0961062271010362,1
-1.5596538156844764,-1.1295107540951854,1
-1.8557701206808865,-1.2471862178187023,1
-1.2354224817659292,-1.144963361787765,1
-1.2853786456754281,-1.1892736506262003,1
-1.706893876867242,-1.495044135848683,1
-1.6746302398121444,-1.589189855372742,1
-1.3883535912216312,-1.4175093504279799,1
-1.4431494120268784,-1.5919304864598864,1
-1.521492478775527,-1.9079221703553286,1
-1.4036465312973243,-1.9251057176730428,1
-1.2376873001898585,-1.7032474775357707,1
-1.1867524382370844,-1.9992797738078818,1
-1.0736919344574725,-1.920382361082734,1
-1.0264714664659913,-1.554799978726625,1
-1.0030281378937307,-1.4267303812299141,1
-0.9431739149569771,-1.4542728578585091,1
-0.9823828941029772,-1.2940217184078613,1
-0.5553601221552312,-1.7829568051268003,1
-0.6042430891558397,-1.5801137944489696,1
